,omic1_tissue1_A1_f0,omic1_tissue1_A1_f1,omic1_tissue1_A1_f2,omic1_tissue1_A1_f3,omic1_tissue1_A1_f4,omic1_tissue1_A1_f5,omic1_tissue1_A1_f6,omic1_tissue1_A1_f7,omic1_tissue1_A1_f8,omic1_tissue1_A1_f9,omic1_tissue1_A1_f10,omic1_tissue1_A1_f11
baseline_43,-0.5734232864140185,-0.1634920370671332,0.8802664108633129,0.5216546038544092,-0.9722269639392759,0.10847706636508485,1.0529499734703964,-0.3461154100414462,0.5614623261043012,-0.5102086453103938,0.7369187193237543,-0.7434523268526005
baseline_44,0.17240932909462717,-0.6627115993276012,0.18629046473693073,0.45486767099671654,0.5186649003873381,0.7468289441696085,0.7233971984288606,-1.4083741049613854,-0.24872784846782003,0.9546444761052404,0.21699174048658565,0.8873765229181713
baseline_45,0.36271648714311155,0.7540756869623979,0.23104078196746036,1.5196518782090958,0.48505976567023934,0.7606114391796498,1.2639124386243559,-0.915665398682122,0.39293668676359944,-0.3671823675121502,0.7863325821219987,0.6343867781824156
baseline_46,-0.4143971897155655,1.0891488073451887,1.0505644400915788,0.9220549305863123,0.15591967542242674,1.6683569393970734,0.4669790997759319,-0.002095424447795658,-1.208633864707073,0.5815039267049725,1.0874146921710037,-0.8279295422152221
baseline_47,0.4247155752766554,0.128420503784209,-1.098566714101137,-1.160298666767761,-0.49611160872228177,-0.48247365180984936,-0.5065676173472418,-0.3946747123030002,-1.0504889400315538,-2.1566034255274276,0.41058582580470526,-0.8524280100841068
baseline_48,-0.15001098521754555,-1.28592558137122,-1.1453423604022248,-0.5921779288329484,-0.24681803441672182,0.3905828728858259,-0.19085558008856168,0.2795301617348864,-0.13558398713560132,0.6805284392171045,-0.5996552029807394,0.5082297143653476
baseline_49,-0.34811916313351376,0.4938198197308979,0.23366811726800066,1.1104162875779686,-0.4487435266033477,-1.6488878418702544,0.42308428124886205,0.1954866349368975,-0.06049083865520956,0.9869938123072288,-0.18335943869407018,0.5935221315187118
baseline_50,1.2361654392243369,-0.691816419343627,-0.7573775056224858,-0.04035926326757772,1.2457821969352725,0.22492059337450426,-0.40347475398854815,-1.0047835708299808,1.3705858937327609,0.703436024609525,-0.23641629956544907,1.2372710604938373
baseline_51,-0.5572132731053908,-1.498972858811941,-0.2776824056540535,-0.5576523946812829,0.5065271552318138,0.49943694446336745,-0.07917425287346631,0.2773683554856463,-0.7175106417160982,0.19086284978609347,-1.3848483269877951,-1.0286251773428554
baseline_52,0.40898683776426525,-0.3222861194424159,1.108346214922583,-0.5988942835928278,-0.4993058986558266,-0.48797972029758213,1.0316228966229477,-1.1533897579585903,0.2978743498185576,-0.33088825099379043,-0.3567556432892103,1.533086938984228
baseline_53,0.07366465499147874,-0.6120822455997258,0.20319292406903858,1.613329047464455,0.521644183862267,0.6125718975777034,0.01470227469543522,-0.8900537015149294,-0.6881883494675572,-1.1713444232291175,0.3556364218986864,0.4859448395543954
baseline_54,0.6480764645870418,-0.298927696447661,-0.1902791032515328,-0.2801001216504919,-0.1036964671992035,0.2692985157838319,-0.7154408911549227,1.4632173545130436,0.8947819788080403,-1.1958032427469338,2.3408984160128785,0.4955630497937471
baseline_55,0.07280374324314118,0.6488158066091068,1.051352802258867,-1.0500784698753345,0.8043843991664651,-0.0910827533520089,-0.06812639036148727,-0.35248266587693394,-0.8575358207386025,-0.4171659057389832,0.27433141262864236,-0.9184160793185964
baseline_56,-0.867345278897442,-1.5439388872211295,-0.29919178411908476,0.1466055864377048,-0.837881870946209,-0.5180535234669762,1.0458875399294816,0.8747213131844691,-0.40401781126855174,-0.8589334219969129,0.5392433634661318,0.10354059000351644
baseline_57,-0.013066976510760856,-0.286153172475469,0.3281115974060042,-1.100952762186679,1.7058424589592347,-0.25436339949009923,-0.6998542927120144,1.5107213711071994,1.4757869546607487,-0.0077152995699379945,0.05722388291169839,-0.37539168359423997
baseline_58,-0.08710217562158348,0.4017994841640448,0.3219006798633676,0.6127033098957035,0.3782905135005649,0.5300654532476997,0.5629152156213563,0.28971389041859247,1.6446146169303477,-0.46103265633209,-1.1568336917091968,-1.0625247025726507
baseline_59,0.8263391060971129,0.6482330433344329,0.7392436297145901,0.7997007656361843,-0.05102158225335119,-1.106223559061764,-0.16750635064911185,-1.1747354109317791,0.08938883079949322,-0.8802553389859976,-0.8193185310210888,0.0793108341100981
low_0,0.380845842286891,0.408022789053051,0.040671428215395405,0.3699697635814734,-0.32128603787882226,-0.43740539065799633,-0.05953859682964971,0.3193258938318245,-0.8441615687696061,-0.20704236426675932,0.23042586554562747,-0.12671326664913074
low_1,0.03425691541802403,0.38805020780435706,0.09490022657504832,-0.29182941566772674,0.3224563805766008,-0.34483179955293974,-0.43155593986357477,0.7666668472193634,0.34433281018575773,-0.4786788444473815,0.08406463964979585,-0.6858489276993622
low_2,0.33687648512027746,-0.5040416937812138,0.7718285196194343,-0.22356529270913655,0.11710052930959225,0.177734015764317,0.635062524921573,0.40836002926667203,0.855070473997592,0.08532449979991122,0.12002318569885712,-0.06784693631310737
low_3,0.47218458234563354,-0.5271309285343423,0.4226468416527986,-0.7230212430262484,0.9120030832827228,-1.116980766720942,0.403260644557411,0.19371339914827132,0.311197981329698,-0.21797561533193394,0.7467208280031901,-0.3082258553432333
low_4,0.11867815785398672,0.22305187105435295,-0.08100458235051827,0.25865000779584696,0.09717049120669877,-0.17273597743807315,0.7900637514254928,-0.36741443088346915,0.17983756078869334,0.2955792624542842,-0.16468454303565422,0.09550739666778114
low_5,0.18634629871808542,0.09889203200111604,-0.701636131896556,-0.5425605453369489,-0.7832165977512748,-0.04050807842908549,0.7970809609364095,-1.188102817186505,0.11688340319610764,1.1673687036468896,0.3521146039429277,-0.4324228996813605
low_6,-0.32601393308976157,0.3569152634001643,0.2573322078241405,-0.44331015612478425,0.34970891421848904,-0.5719339197417457,0.22277696735595814,-0.2589362780498785,-0.4264961845704923,0.254321149524716,0.19305827099033207,-0.7135775127975925
low_7,-0.41345116809436766,0.32269514331023347,0.5000146824806146,-0.32135290477537903,-0.9914144956074535,-0.44999861898787036,0.8129180879913659,-0.837161830712426,-0.12250904090234115,-0.2221948472854107,0.04669168758599286,-0.4681247586948625
low_8,-0.20855333205650672,-0.23905020701273982,-0.9241740761574011,0.7968305428656404,0.36077177983625053,0.17214552441240943,-0.7245670676343321,0.08228502372549576,-1.5468175105417845,1.166881196361394,-0.5640153896257525,-0.6000430642177444
low_9,-0.4843320739994028,0.8686736816654191,0.019922723579267596,0.2630479547144977,0.41844001928184316,-0.09324028333965245,-0.2805801091484106,-0.16497843602140794,-0.10421444366588817,0.49651870138413273,0.23993434148652673,-0.6231775378765365
low_10,-0.04364600837378707,0.1782622985047282,0.43254524930766813,0.6667387692889738,0.5990814792374413,-0.31230735936183057,-0.47625115204409074,-0.6088267838913604,-0.6016657906466703,-0.4547699997603401,0.0023523421494199004,0.2267985721585581
low_11,0.6662551149206314,0.006698573011593781,-0.676507476514913,0.8024884751173132,0.38885534413045814,-0.22184513305461445,-0.8177562294267293,1.266541440084671,0.24690733964862646,0.7805658353321818,-0.42141476495341734,-0.2072875746566888
low_12,0.4023592417132619,0.03891117416239903,-0.42535972521401477,0.678314306023763,0.05899437197004101,0.31154624419810584,0.5216597156574148,0.0469387319916128,0.5872303411765429,-0.2663201991932078,0.26468563075023777,-0.2530873663741722
low_13,0.26741547872304605,0.45584216626389434,1.1885470137420784,-0.9688232389893263,-0.03248577939254979,-0.6161086780842491,-0.4062517776430672,0.8810833860261018,0.48570813321302425,1.9122202905875785,-0.8508160119583691,0.025344072072137125
low_14,0.14792860314814335,0.4855496601208871,0.13645932915158857,-0.3990484299378524,-0.40128282612661803,-0.028296138196491107,0.15557083835129068,-0.1410211070578902,-0.016052449164456466,0.1619506287359767,0.06302310145777776,-0.4482613223394139
low_15,-0.578016365676816,0.7180970144244821,-1.271934594279544,0.5007361738099564,0.24764793471084393,1.5573536964789636,-0.22050042006315368,-0.4987935790100297,0.4820152989756944,0.027094986501329646,0.6286751473445562,1.0338161280738138
low_16,0.5775859436923517,-0.41329781478286065,0.10261953289276118,-0.7110644975448523,0.6792766257543532,0.1442444845286832,-0.7673865750710614,0.580438419064044,-0.5806322003676019,0.024425222689163424,-0.3023762133920814,-0.13189284650586047
low_17,0.8898331373925005,0.8225155228818429,-0.6322321715165158,0.3824111036734129,0.45195187666468295,-0.7025655224309496,-0.509903382736734,0.14507336367591367,-0.4467410933158818,-0.5337436118569043,0.4848947478506226,-0.34666243848545514
low_18,-0.6440019776061059,1.1146485038973208,-0.9327850234019348,-0.415599738265121,-0.12711962645537983,1.1764731677301268,0.06561104162073896,0.25954884103102704,-0.0016103874721465697,0.15774958970893171,0.15184533081101853,-0.027439263634550792
low_19,0.47894056037924265,-0.26131985030978444,0.2364761895233984,-0.22965322220930523,-0.13296602187423007,-0.5269363252749016,0.1483858322957099,0.5564314549753228,-0.21391090865911128,-0.5854041695558336,-0.3590010368531172,0.2819233416925608
low_20,0.31170715427719164,0.23027501688525992,-0.1896006562640266,0.19608610501055984,0.5917872119210217,-0.1903441417795033,-0.11330253236593127,-0.051960372045368936,-0.692080354432193,0.3624669543603265,0.023538922680502755,0.40187468816264804
low_21,0.015846244523772313,-0.8052726099788906,-1.1821654651107563,0.3782036125596922,-0.12352675187992801,-0.05227202335777631,0.23808740934240827,0.06828544654603563,0.3349608357242571,-0.357570883140434,-0.4516781294723088,0.46817070488075585
low_22,0.2985421763420825,0.09836333123646424,-0.2427774944903095,0.47239938367591644,-0.45652924121068217,-0.0318489181281959,0.3340544171817587,-0.0871339039930038,0.48809795786704646,0.7988875879870295,0.2073163589941263,0.5126168893449901
low_23,-0.6858387213768725,0.10974945607610338,0.5687024435430749,-0.45959076419797706,-0.15328639005261033,-0.3918294627060144,-0.44957032363023747,-0.46980615117155755,0.040108795333554534,-0.34743120863845683,-0.38461731082719647,0.6425427969318505
low_24,0.26441556913869135,-0.04637745466287893,0.010761269063009653,0.05665490203015379,-0.04894636192311079,0.4787643447020257,0.488983406871942,-0.4300939854542016,-1.4683819184725888,-0.12737663759493,-0.22825138629979277,-0.34786396701222516
low_25,0.741424790584483,0.16178871461872651,0.5065416197320181,-0.43772008775197785,-0.6925125393861741,-0.7831902371393857,0.33069233166937,-0.4386267397752267,-0.8331971592160576,-0.6245239937017163,0.17015354120991036,-0.6001607149181323
low_26,-1.0727693664781448,0.21183063174451472,-0.6407489094252916,-0.008464769075579581,0.7775620004724024,0.3377978752727535,0.3891715491448924,0.20115090605189156,0.40942526820705877,0.0016607299439920127,0.3123927643315576,-0.17383421562865595
low_27,-0.40382454933726936,-0.3340881442617319,0.22209671165175898,-0.25617975972549867,-0.8289119001598945,-0.390752164496642,0.5535669271883127,-0.1176303994779293,0.9716016187560256,-0.005974535797006332,-0.01815293741139976,0.37269835233296816
low_28,-0.014246322389390415,0.49982972586011,-0.35821219848860175,-0.11629015431198654,0.7420391798884112,0.6938897388651646,-0.47532436435039677,0.19936127361703873,-0.03296376996725762,-0.015259526169215212,-0.42627997330788037,-0.05223121399834265
low_29,0.07985437720452732,0.3984390677219502,0.5916491101252181,0.24401672615896153,-0.6920485244354768,0.6362673958593705,0.5411033242866052,0.27529576811735074,0.05951484955984101,0.31864575909952697,0.2531802597352257,0.34538906461044483
low_30,-0.5005527344849013,0.2425749555315202,-0.5479599028380664,0.534140379366454,-0.32946778189390585,0.1504955583952956,-0.649572524694027,0.3865333149347721,-0.23856644950059652,0.5600450619617722,0.38321179564829827,-0.2007581429463444
low_31,0.07744114854344816,0.4224683588001439,0.020098749072867815,0.30457591712638005,-0.5508581852597327,0.07676059767974241,0.40327046923719956,0.2529525051897204,0.0038522797838343387,-1.564142133984021,-0.4979606562944313,-0.24376110097917625
low_32,-0.021479055134893704,0.27341526501499375,-0.3675647497700268,-0.07612362915121605,-0.550032092634765,0.45310917591642447,-0.19388704618409136,-0.5140933833019811,0.007757905852760282,0.3826364511765066,0.09731048951663242,-0.02148984216952543
low_33,0.1768769047699391,-0.18084225097788767,0.31501026121391673,-0.6411051109717942,-0.3777073411985218,0.08953932457182759,0.7549543874339573,0.5102613517298015,-0.18508542320003163,-0.7318240025617674,-0.6671699172492349,-0.18194154354850647
low_34,0.789103743785758,0.13053345365354221,1.6154940151500023,-0.5622418578052001,0.045458064334650224,-0.918382982547148,-0.3774277260585445,0.7973732765864506,-0.12773248994171701,0.4052943166106391,-0.3419370275318123,0.8703716109264967
low_35,0.037854245045939455,0.17781759457770022,0.021035316151357453,0.19502382778008412,-0.26032083856437144,1.20962808736786,0.6835924461459665,0.17503280850404523,0.169187284110551,0.2781220499137938,-0.9650005861245537,0.10011999743220976
low_36,0.0227813774896784,0.308521993050518,0.8314335468106915,1.4606462835657754,0.503133201667853,-0.11270940773607245,-0.7689886045773057,-0.06844721687247832,-0.6151123756714412,-0.0004949445703587999,0.48553464841313093,0.4947658804058843
low_37,-0.7132834284798838,-0.38450533975854295,0.5368516229033006,0.6110243835253808,1.0750264673333807,-0.7576832980297743,-0.4928423285534485,-0.39036831819874124,0.2455441439736911,0.18476278383926367,-0.8081351086170853,-0.0820546457900956
low_38,-0.10973837735042528,0.012750192348198214,-1.1521247444017801,0.14492558486004634,-0.46015915847517064,0.71422057265534,0.6723547821881379,0.31349826042312673,-0.2754597921195835,0.7093230835293655,0.3770085325750223,-0.3895739901771958
low_39,-0.5367589121604215,0.2846281219558672,0.011717019862067468,-0.5000345195296709,0.16362934660327588,0.17139660715265922,0.6649037973352205,0.1972808897584154,-0.4614774934048144,0.9282715576436239,0.6177942460700023,-0.04833745845365321
low_40,0.706598953011558,-0.06309689987850277,0.6656715357684221,-0.6566734712044481,0.16723182761071498,-1.2473939409083392,0.05131988515282321,-0.27652337773609537,0.04915526798552927,0.45073996168625274,0.29915703979697417,0.1978194694818241
low_41,-0.057709800492731445,0.30960946989113003,-1.0521618262821355,0.6210583791180714,-0.09974288570319469,-1.0307103776894708,0.34054297104906306,0.47404339178691357,-0.040867492467848834,0.39569930347900667,0.5727213668260858,-0.9915339687867213
low_42,0.14936174363899146,-1.1655381426735474,0.07671341351630859,0.3444278520637936,-0.49686869711949505,-0.020261294883919187,0.03645864375912543,0.2874880616092177,0.9269499689806641,0.3618952637367475,0.7521695828663172,0.32613199661482506
low_43,0.9510368788843266,0.3323581403555007,0.8828801079290661,-1.6643759469131254,-1.438109151875387,-0.6876672059062375,-0.07181016750124503,0.4452279145770456,0.05564825114855146,-0.09671127615392433,-0.9183795885031888,-0.7696978993351986
low_44,0.2762114937085498,-0.25056377246081746,-0.35443963875757356,0.4575254809940909,0.051863501472715276,-0.44237418610446744,-0.31239591216836604,0.07066312907066952,-0.007976776405883,0.08359391772577036,0.08811084339655931,-0.7226977110629432
low_45,-0.5484441131181905,1.0597573826021545,0.6249429812372744,-1.2954626806942513,-0.31981817188791606,-0.33346542596076306,0.9955010783565914,-0.46246902850517807,0.4860916062700194,-0.301911476947038,-0.35757111376649436,-0.6472664290887831
low_46,0.22156537785526043,0.09776895986360414,0.15339907025231508,0.46921216154626305,-0.38404775861493956,1.0795626047046805,-0.42976733488069635,-0.28782789601790576,-0.3916998881901752,-0.225544198071734,0.5902800073475504,0.07286618918981469
low_47,-0.5008697521290033,0.3845252013960642,-0.5279274084896705,-0.3345690923906449,0.16683259144061252,0.45434773620274227,0.40288619494220995,0.18323495666289175,-0.2698873531965397,-0.1569676604362385,-0.004611429023274424,0.36761790413696216
low_48,0.8575386242702571,0.9968504625994731,0.020151002725572836,0.20492156322916627,-0.26489574924501413,-0.26378367962213617,-0.974996313603705,0.5950652577530658,-0.842566688594254,-0.34120836719093467,0.09494376064313104,-0.7764851160611823
low_49,0.008633026512792425,-0.19527805592881514,-0.2877444823689798,-0.3250664625655786,-0.11131332583128722,0.5169793122410382,-0.2316745414550219,-0.3368193679732599,0.6380773946959241,0.4085335379706331,-0.10621157193967197,0.5931564239559011
low_50,0.5034044276750335,-0.3067695746153706,-0.7193786712786518,-0.04626690197119007,-0.11322440003328181,0.44321397592427764,-0.28906747296445606,0.13266460461972865,-0.03588827158624391,0.20672886540545735,-0.06306126045068254,0.44674390057910673
low_51,-0.7253666543721867,-0.20993388094772134,-0.349684605991306,-0.7723231971254757,0.40345806452574096,-0.3133208164694446,0.4657411347169361,-0.42975463873417175,-0.4140956030840244,-0.14339360663950781,1.2645889912258468,-0.1083045148973433
low_52,0.8351862675380254,-0.0760537514995642,0.31728341313300495,0.06566634004617695,0.0964323120031308,0.7351402622660523,0.017449435894487737,-0.29577037314986865,-0.20323138916642272,0.26308225014904607,0.3921370622482222,0.9802398464989259
low_53,0.3423436832707083,0.0750108193295628,0.16551739758960893,-1.2216880364995901,1.099633184461223,-0.9896985411502793,-0.026906138528860556,-0.2997588819686535,0.13611686266776749,-0.3748600337747816,-0.16856322448380304,0.255637748680594
low_54,-0.30988481909986104,-0.045615392191024465,0.5863910587562163,-0.1878608107281512,-0.31698753016238823,-0.09604299309207656,0.22326025302093028,-0.3602522331305664,0.18610346117949436,-0.19400148921909402,-0.19502429185907086,-0.904055668523133
