,omic1_tissue2_A2_f0,omic1_tissue2_A2_f1,omic1_tissue2_A2_f2,omic1_tissue2_A2_f3,omic1_tissue2_A2_f4,omic1_tissue2_A2_f5,omic1_tissue2_A2_f6,omic1_tissue2_A2_f7,omic1_tissue2_A2_f8,omic1_tissue2_A2_f9,omic1_tissue2_A2_f10,omic1_tissue2_A2_f11
baseline_18,0.03444407119863491,1.0607386274786517,0.08152675011577236,0.7712547230745163,-1.3346470593681854,0.9373365961615354,0.17407693639645047,-0.09882589163296486,-0.5262748611250393,-0.20771396584172672,0.16508974389870773,-1.068788325410817
baseline_19,-0.6338105096476925,-1.028775323884833,0.3243467203219496,0.669615102381657,-0.16316249133336014,0.4088895568878999,-0.023040460332904234,-0.014454956378812247,0.05181816417511279,-0.554948313905879,0.020766987557279515,0.25197002348605585
baseline_20,0.27323358128885367,0.6050616500563901,0.1342060279686886,1.7740880476686662,0.2556436311489987,-1.41979581271573,-0.9628955639541849,-0.6392143938524474,0.6259791769590357,-1.9918034402049942,-0.03889370379749203,0.6283604740006457
baseline_21,0.7822984322263267,0.5646362419321873,0.09235380980778389,-0.5564971619167679,-0.12101497753047538,0.1656818853601085,-1.1086882132844995,1.1271607051754264,0.9351366607049821,-1.481877344899474,0.22157992034254004,-0.4304782333450976
baseline_22,-0.5479027930041569,-0.7028093994749123,-0.04349823691749652,-0.8195193384959201,-0.9299828805109249,-0.509579874073234,-0.6648845316714244,3.615894295550275,-0.06634720717938597,-0.3225660181793494,0.4212228461164473,0.010959467184221652
baseline_23,-0.24013944256927602,0.05766591509313327,0.35457831439009435,1.1264332786601612,0.08025449318847028,-1.707125157562819,-0.25128828792736807,-0.6974043003689094,0.12251483142450025,-0.3808267563513096,-1.199460713169597,-0.2576456800051344
baseline_24,0.2819695509694956,0.8688965687115937,0.611149936829361,0.004863089147433788,1.317447626352308,0.1436087023784081,0.5150323702063972,1.9953223677082712,0.5421964923656959,-0.8471710728051892,0.6562754945808598,1.1978473435208148
baseline_25,-0.09604532425893708,1.8445887458976675,0.470189087785764,0.9466445332969952,1.19287636202893,0.8968398914580997,0.12618938519938713,-2.2442164177502404,0.49038618440930143,-0.5681200058557193,-0.5321875734015725,0.48086050047055484
baseline_26,1.4906483866748905,0.4373516878774937,-1.0614301703743951,-0.7126332599200996,0.12602760134436403,-0.08426512274876129,0.6432723096299098,-1.6883599630690493,-0.31203555860468946,1.090396862660647,0.586986697588054,-0.6628962618117368
baseline_27,0.12806597452817736,1.461170416096704,-0.342907921934538,-0.8599989302120693,0.7985557298017988,0.30512764211498106,0.908019974375572,-1.1847816864245844,0.5012363195524678,0.917773201604107,0.31967956386004204,-0.34455670043328984
baseline_28,0.07351444101583071,0.12653438998230507,2.110173727295494,-0.8577802124713246,-0.16209921661879875,0.28890147631658747,0.035808193376032915,1.04505886864688,-0.5568565859368081,-1.474771130829925,-1.2801638619730733,-0.40412914705908254
baseline_29,-0.2844582032913674,-1.6181805408234566,-0.48425539937610146,0.16937583591927274,1.4544948388629533,0.4196652634140097,-0.5134142240958789,0.4945627915967256,0.19098512169390244,-1.1965595092524235,-1.1468309627813025,-0.5723506154213346
baseline_30,0.4058497598670848,-1.3543774889703715,-0.2902329219854946,0.13815334519264819,-0.844899378951718,-0.16964396686118433,-0.12033038417827449,0.6814715004446138,1.0500505576978358,0.6862146008747562,-0.03538726790913661,0.5269385249985397
baseline_31,-1.7585432842166366,0.5224867062708665,0.6599752941473935,1.8623653980824746,-0.8505603678027113,-0.7887125791279964,-0.5950729384866849,0.7149455736654148,-0.16665856583536437,-0.1296857437844095,-1.6557036779920002,0.719079898227188
baseline_32,0.14008957377518327,0.05204426192491549,-1.5735812623414969,0.22739658620801692,-0.7663968569487193,-0.2725480658411956,1.1612810745499793,0.6975741922547841,-0.713789107475511,0.5036989344405053,0.9478637765325857,-2.0242023827067515
baseline_33,0.7645198321522859,2.156240518543023,-0.49476981159782313,0.0864950558846258,0.13955465545844817,-0.899856686804142,0.9234454570327918,0.05200348401874028,-1.215464393000004,-0.9532846930482679,0.43732163664246837,0.015987404704297284
baseline_34,-0.8794214452812824,1.3048707600033427,1.044533933360396,0.09648905377882946,-0.08566102305723375,-0.32316305155491337,0.6151388076490426,1.2230108962862043,-1.3787641554343497,0.6384090973189893,0.1475493241023299,0.33129336837470535
baseline_35,-0.331467961123442,1.529079605113266,0.19074483459835903,0.338693547001116,-0.9729929249887606,0.18253871091342497,-0.33791772082495813,-0.30601104425542464,0.45039199580877076,-0.10324110671966966,0.23205463078776695,1.1776902476967077
baseline_36,0.6552340465628836,-0.18616819576095867,0.0843138670355302,0.4603517080789938,-0.4367343212346747,0.07628200280987449,0.9182257493223271,-0.8115361485237081,-0.5022469675934561,-0.4082597110825898,-0.34307765142319246,0.05116225767945909
baseline_37,0.028198175748194887,-0.17133439165508466,-0.32394083105630345,0.18676413652781715,0.7137676097489495,0.1414574862983495,0.7860786081912295,0.4974947235980647,-0.360789169402058,-0.524055023436483,-0.2535927748251656,0.42576660261400623
baseline_38,-0.8672793711660189,-0.32743636255938297,0.7280118719003099,-1.208900957768629,-0.6086050464578133,0.5946372598001282,1.1661253373650489,0.02281456251134136,0.17025284506405755,-0.0021025018053857907,-1.425790864811751,0.6259568254804855
baseline_39,-0.15769376193632345,0.17440905623153438,-0.20552470016873486,-0.24700978036552865,0.9429809428134603,-0.36430827145028366,0.05055627156794913,-0.6577131498205981,1.0785400762438384,-0.02553331708614992,0.8700786076055584,0.5284049671597847
baseline_40,0.8658083649073292,0.03579951671970068,-0.13217127602982798,-1.1728737188350287,0.1693691420450546,-0.6320735357772043,1.37643313483728,-0.400812287938083,0.4819461514114224,-0.04291559025289905,-0.3904505802760804,0.15499606181949505
baseline_41,0.38238465393457044,1.5056780299710921,-0.2569442666621012,-0.034723583467696786,0.4622037064146739,-0.5207465503269292,-0.6227651455517744,-0.3534835114835718,0.23006496751009095,-0.1726984160414496,-0.053219847433549246,0.20622851577112092
baseline_42,0.39534524292080975,-0.053731239413432066,0.6121970644711119,-0.29505416174894805,-0.22241656520593395,0.6302909231362047,-0.41613275969479724,1.1880116610699518,-0.8681726697850157,-0.4921883007824774,1.074077695369115,-0.062385539008503306
baseline_43,-0.7646390659612814,-1.124831806137155,1.153587983207711,0.01042142795733713,0.24843951263887742,-0.4213266977504491,-1.769369344535124,1.0498344543977012,-0.574110778857644,1.0702675551777636,0.6527776713981768,-0.6039669437020998
baseline_44,0.4278590749124601,-0.6923028276956679,0.06909458121396315,-0.8288820141004248,-0.817050878228826,-0.8081211082663813,-1.0388861220976808,0.5377927035871313,0.6652075728235521,-0.8660696687750393,0.07548175301678825,-0.4881317280957299
baseline_45,0.7527105114104454,0.5595922162348389,0.5623151769310748,-0.7379173917416573,0.1301591347705801,0.6727417369791718,-0.4482777372441476,-1.561109183187659,0.6461228474162883,0.9226168452972353,0.6254749970556224,-0.8944192322847593
baseline_46,0.539136880714434,0.33731156890404257,-0.2596172678835371,-0.1739205439719514,0.8283358250487772,-1.0288778399026581,-0.943604931219528,-0.2248556023443943,-1.2665373962078152,0.3251244222938516,-0.08000674946592584,-0.08607710662406257
baseline_47,0.18807176556211713,-0.5032644999664051,0.14006385997070747,-0.900476136637727,-0.8691623494140451,1.3431482283489053,-1.646074222703153,1.3018091297525667,0.6053603054159586,-0.48547435333133176,-0.04355555347799708,0.1507968447050821
baseline_48,-0.4054405604242446,1.6223247956597826,-0.34098855190141486,0.013870417313222638,-0.21297066872045478,-0.6761222295877998,0.7929657204284247,1.3183884377799693,0.45228574176789105,-0.817751357440243,0.9971931629966997,0.40573182252613843
baseline_49,0.03697538656751338,-0.5302898944508202,-1.303265021127893,0.9316364108647587,0.525616534090261,-0.884918511344324,-0.18874281990742486,2.0580805202649026,0.74828231224905,0.12537445546242104,0.023725168111981776,-1.3232509402211683
baseline_50,0.41813844849406734,-0.3264355837554487,-0.7256255030201627,0.9206575788480718,-0.15540537647988542,-0.0779622829144695,1.6314507399502303,-0.5795351682182993,-0.648251061077889,0.6729020388804346,-0.5332695363093098,-0.14533800480735887
baseline_51,-0.3417523537304614,-1.1294538587925944,-0.8798510336898212,-1.5200337123134444,-1.1060710429112894,0.6850015330779033,0.6711339650830876,-0.7378926414816769,-0.35168702275234975,0.9229196791755008,-0.08669077150909055,-1.2274974025111205
baseline_52,0.8649457698250831,-0.41229820012819335,-0.32328880863448883,-1.277636073212926,-0.935562487935982,-1.4394053099861754,0.5447701921633489,0.6505723503868952,-1.4947280678159967,0.8917708851975867,0.6784470046513502,0.6260229426113657
baseline_53,-0.5203607092121919,0.8736955159801805,-0.2590990292389854,-0.4560751957538013,-0.31845593042508474,-0.40008603382574615,-0.34603468305879354,0.08788185845111889,-1.5377185849756518,-0.5646493025189054,0.4576965982669639,0.3139942316437683
baseline_54,0.7979411840192766,0.02109368247594756,0.7400063942809064,-0.22985053952044696,-0.2799182753190892,1.400820846137664,-0.5292730242327394,-0.8542457808258577,1.0987586334195008,0.4350976599382472,1.272057310302268,0.8493931329075918
baseline_55,0.05266145121155233,0.0895569588534224,-0.25869616160032055,0.7099720197697286,0.6548303872987002,-0.3473690463261315,1.2488127179463582,0.4164370279987961,-1.5774638889177524,0.13127014529069764,-0.7868969622665638,1.0480386866190499
baseline_56,-0.18152117429067294,0.7829106235983588,0.6368487441126047,-0.8635778047854094,-0.3175973462246943,-0.5818070319362594,0.2854026990221141,-0.04382275114622946,-1.214668683211158,0.4861352387934033,-0.13448350598781764,0.27570864511642296
baseline_57,0.3759155750480522,-0.20574358616569222,-0.8842540411268448,0.9004764110105257,1.1251353609454116,1.7838330883904874,-0.12670507944941392,1.177793537400846,-0.03060383660412589,-0.18224466430603573,-0.2649617324955307,-0.042177053161190275
baseline_58,-0.8379311047379353,0.3059313972703011,1.6702865729021446,0.3831605606412877,0.7815072816564321,0.24542704482642846,-0.28656920464170343,1.1515071152503535,-1.629793561828626,-0.3026512981767945,-0.3489888865575388,-0.04736555991122868
baseline_59,0.08916768545923218,-0.6943517611455201,0.8172584358421963,0.18731267679925206,1.491336561574894,-0.1302413542111206,0.26503212341082605,-0.12847482559418813,-1.4386099365576563,-0.6103196461803179,-0.2595081314969783,0.001826318221421111
low_0,-0.4195217011678379,-0.6023715678485313,-0.25420924755039587,-0.9441173696503006,0.2712177941407474,0.5506537563882588,-0.2237486899297708,0.5113046887905085,0.20693167284068897,-0.331061153296131,0.5892332471619662,0.3098751435002191
low_1,0.696851939489068,-0.5265980903090834,-0.006486410464841724,-0.6699601773954599,-0.17463455819714652,-0.5895111534334827,-0.32634047738530886,-0.5648778486441832,-0.29341180641443837,-0.3065745278824871,-0.22368840162335943,-0.1920837719222334
low_2,0.1344819834901669,-1.1412711951361434,-1.124658968622834,-0.37419202042954897,0.7295669478497163,0.21724869056355858,-0.12745251835486116,0.7969508244051204,0.6998422064028399,0.85375863399856,0.34602877191875164,-0.485629733919627
low_3,-0.18107019444451963,0.03368842243795976,0.10127897400695945,-0.1006597352497819,0.2660331633413872,-0.12341544408264836,0.6394485899643169,-0.10633557569406583,0.28201846047917134,-0.18396600601142488,-0.3164126252153365,-0.1118416283988402
low_4,0.6380148162277938,-0.06448139847784624,0.3652119236333338,-0.7276293082088723,0.6220575195914203,-0.3577693867558122,-0.877997859419824,-0.4632595491115781,0.7355213493903848,-0.03357561299212978,0.04593728825060574,-0.5749835202343988
low_5,-0.1894235167847703,0.20782509723512027,0.4178079993261495,0.39366863701141774,-0.057227251071449846,-0.31140851355371096,-0.7248848933851895,0.46953120367870327,0.034725390411982915,0.2876436360639331,0.1811987696327032,0.558853581292595
low_6,-0.1698726441090792,-0.6902925013219209,0.19684163958101655,0.5295244387490105,0.008792388897068173,0.2473855919833735,0.30613427553540246,-0.11027389931970788,-0.16305471213232436,-0.0452026343547723,-0.21741457594228666,0.2463468638699401
low_7,0.20871299138045177,-0.5958573510980882,-0.3573602005409807,-0.07342804169643966,0.4862737014337292,0.5629280024920931,-0.25489977461926777,0.5183759140962231,-0.045393854615883085,0.12641626422168267,-0.08671934133015159,-0.31319929164920335
low_8,-1.0529714301134587,0.9879475119361713,-0.3207999185343579,-0.4866709283165022,0.37955103393794193,-0.3253033139787234,-0.5860454950426336,-0.730635382684013,-0.08705601094453251,-0.09417702392662124,-0.33604291184299834,-1.230186685297153
low_9,0.15096936906264594,0.5741412836801538,-0.7803428569974166,0.079561746387949,-0.7694363476826918,-0.4775785587277516,-0.05723541912854557,0.14439455773205084,0.6098216794907068,0.2004800792547559,0.04271978946294774,0.2783505978540643
low_10,-0.15539523281343262,0.4967840344566345,-0.7069549620755823,-0.0803566914117492,1.0577986508613595,-0.8299748776809538,-0.05328137878063846,0.2987729250758691,0.07410152342534876,-1.5072324810359483,0.1790071685845727,-0.16358014607155433
low_11,1.0274089741652714,-0.12986942508983707,0.14773425211531105,-0.2948512449772481,0.15313388003022083,-0.03505281914586704,-0.4555851152957431,1.0210724765969958,0.24113703036206569,-0.3504995275105003,0.13749342230756567,-0.12898486484920776
low_12,-0.17987847568628887,0.368852921939258,-0.21477672044255952,-0.1607043501087847,-0.5178958581831354,0.550933797276152,-0.11629927223887833,0.7456787348995645,-0.13715352177328788,0.2714985099816007,0.3194546456612926,-0.7135750689750782
low_13,0.061901143990394134,-0.4821913222519783,0.05607899610845292,-0.9206228811006247,-0.7129919829079636,-0.5160770497971019,0.22366328265373916,-0.37052203794942595,0.44695581574175247,0.663724197812351,-0.6453559928562267,0.0728616857854287
low_14,-0.20258620000022276,-0.3719882688888645,0.23328721103959593,-0.4311540896855176,-0.9020837147677782,0.8277323363056324,0.6173815432277447,0.7828872196053485,-0.13265227369526023,0.509137685133823,0.3874430520429992,-0.16217899283395432
low_15,0.10066072853247587,0.5187732353413519,0.11147869746475995,-0.8195361712972753,0.9884486260219462,-0.14937745616635473,-0.22241117935802016,0.3559080315328764,1.3104329483727593,-0.4678881076642002,0.5854638707920298,-0.006412724615239744
low_16,-0.4374193048740311,0.14778953572464879,-0.3571504899872084,-0.5854425082057649,-0.28284165917850007,1.0764718618301647,-0.4380235468250696,1.0429416362373956,-0.804107281816668,0.9034735332435754,0.15583131820505175,-0.08929828180318011
low_17,0.010703792106848128,-0.07456627961508308,0.03645212103615289,-0.2540309196185391,0.6264989166394502,0.8110855525877763,0.4190809463758512,0.1970507419987596,0.049921261412546374,-0.2918815716912612,0.14269225664357,-0.8524415992927818
low_18,0.5474077034546114,0.8726468445536667,0.7546083114128246,-0.7832128110015374,0.31748089038787114,-0.7354533763316146,-0.7847707217468605,-0.7690013704823931,0.0887852104616264,-0.670741091164058,0.1544395044182282,-0.5633970225549928
low_19,0.05831761747951298,0.127265451373912,-0.04462244787621621,0.07779253843473538,-0.757365665809456,0.258729253941159,0.47498174548507044,0.20287556854147085,0.09667328147237887,0.30934860378186535,0.41818041085383695,0.9101879209971496
low_20,-0.40847100109538986,-0.35827918457890034,-0.07784305000934903,0.09948037791661814,0.26592440513617915,0.06880234881729003,-0.5597054164398313,-0.12398869917654669,0.366435278189985,-0.39255460773753625,0.2651771848269553,0.07499224111821584
low_21,0.21377298842871567,-0.6658899429888541,-0.3110397334392642,0.279215365733546,0.48798811627213456,-0.31587640120638166,0.406231366331905,0.7474310722619121,-0.21040824741868266,-0.1230100422412348,0.8062474722271925,0.022608451449726397
low_22,-0.47396264817330463,-0.11688193932959756,0.7858337206269753,-0.22266870636536415,0.1398644588307188,-0.44101793444934295,-0.8475102809740159,0.5805783475572925,-0.8719095440983167,0.6580115339074952,0.3681423990517815,0.5208297072813823
low_23,0.20849392779940626,0.06750635472162435,0.6896681070950766,0.06321460609249324,0.2364381958231105,0.1402838634514816,0.08019265235917973,-0.5579391045177656,0.4626264438649848,0.3890666634358055,0.6287139555314335,-0.20331662528089992
low_24,-0.8876557458164392,0.16498795130715077,-0.8817742394753675,0.33053331270362385,-0.4872399113203175,-0.08695451087988731,0.3783272721474693,-0.7135572859296421,-0.3450139194557749,0.16992641237452125,0.025946771929196446,0.2812339625259811
low_25,0.5367512494566489,0.28181807187771324,-0.19717966977268336,-0.6754068000571413,-0.4808837424963723,1.1321514853155468,0.47539406080933905,0.4935668633362045,-0.6689240126157143,0.21501378144995306,-0.44925232884309346,-0.18984965842224066
low_26,-0.014867025402822745,0.5720125782137967,0.03946253735601088,-0.3730713243020629,-0.6094187098852413,-0.503148144443367,0.0319895058768294,0.4825108336578097,-0.26295608542396925,-0.31310784387614066,-0.189959705084797,0.9654266806688503
low_27,0.5191441899745582,0.2644250456483878,0.6242180120333718,0.235630696859335,-0.4682913866986019,-0.21194750389491604,-0.4952943957065515,-0.2130273384880764,-0.390623530547799,-0.4896131743180473,-0.45925786992055273,0.03085819535604459
low_28,-0.39537065686331757,-0.16515372798815942,-0.11543475215509498,0.14536283969356537,0.26464510816995906,1.0525548488709369,-0.11662801577547266,-0.06947931767393217,-0.6950898145083122,-0.1721381841279629,-0.045928046170008556,-0.15569342017510482
low_29,0.7311692999920266,0.48769663663650453,-0.03966558135889301,0.5140858189491294,0.9542291068823844,-0.013128709960996415,-0.16367932818307526,0.22046708397023085,-0.5260412958703721,-0.5343628200824969,-0.5736544152143088,0.8059261457974041
low_30,-0.23847819437748888,-0.1558759777026851,0.2566430076291033,-0.07891856346469403,0.013298154479407704,-0.11213964900767183,-0.5580400116606757,-0.7600332963350167,-0.3222993540095811,-0.45210848988844016,0.17233796567852822,0.6031943609286745
low_31,-0.5501486172152886,-0.5016800661252024,-0.315765507846552,0.018471231859861083,-0.6971653265927805,0.4831933543380982,0.551150241016709,0.2856723125560412,-0.6623999545484526,0.8430464585114784,-0.22653154286958835,-0.25061418603246727
low_32,-0.29814101884831096,0.07904857274843037,0.16673233145082295,-0.37282109348453324,0.6304611490255962,0.6546133185750709,-0.3167972358342302,0.3430016882661696,0.04294553384073699,-0.837178192909342,0.24245719476815242,-0.20415670003371048
low_33,-0.37218571605249007,-0.14408488778746525,-0.028582426371470956,-0.08665066891061714,0.5827670326809173,-0.6324757377186375,0.4619558342606085,-0.09363874031287046,-0.8724769997857396,0.27966372067603484,0.5099283460060229,0.061632388625424
low_34,-0.048353980101932814,-0.012279544469844328,0.4769672533867773,0.4630526706573686,-0.24056540653394845,-0.22779715814797663,-0.03333751431684357,0.4004634193663726,-0.5779785271656845,0.2287815731056528,0.23025699498508548,0.4265598246187751
low_35,-0.09398615195056294,0.8236307298027015,-1.1686518547447666,-0.49073134808716606,-0.7291967853582656,0.8269944431044662,-0.05351783364715978,0.8862326152141548,0.5738218177249896,1.0725565408076998,0.21183483552429944,-0.023774794537552706
low_36,-0.5265610268508902,0.04312599495241167,-0.4375231135219547,-0.46199586126807896,-0.40988743731735344,-0.4319781739190843,-0.21658713009376074,0.49194686199381427,0.44179957452476903,0.4840078290845999,0.387807194879129,0.4803669261370067
low_37,0.7124071165414974,0.009079458203031621,-0.23755668832547294,-0.2717570932758818,0.30499180520357133,0.41643209516591345,-0.2547704170326057,0.23658710175623504,0.047463050164805586,0.17439054747486724,0.03921138131861785,-0.2588192189093058
low_38,-0.6991533386941298,-0.37572305312789595,0.4205154409364471,0.4506653890131435,0.29923056603829995,0.14259020694978855,1.0914530541234178,-0.211158469485233,0.11087324848007593,0.4460204766873197,0.16492342936676443,-0.22688223212968123
low_39,0.1233484963688559,0.4361468443313175,-0.9027721278740799,0.25051445310029147,0.8482577427485525,0.12441573728194805,-0.10944031893956759,0.48978196095614634,0.48889035716816676,0.5840606471104884,-0.07079738634869896,0.2322489788039324
low_40,-0.32560844443679854,-0.6464593616357741,-0.7061074547037457,-0.6114908959313882,-0.38253151426934023,-0.6512879732012572,-0.4606728597791046,-0.24459236994780578,-0.09282716602872836,-0.5171306315158685,-1.0606605039317551,1.610251449367035
low_41,-0.5175141913751546,-0.4076472139803278,-0.6548021404356644,-0.18890199797916482,0.2352340402356458,0.5173448262393365,-0.28213896127244303,0.00745611850013266,0.5183048095978782,0.2213742360153935,-0.5427697453897571,0.10052413344836535
low_42,-0.609041805967608,-0.3306899576940021,-0.08014080610489316,0.39206208539976517,0.3562578747936204,0.8541665877829077,-0.7768935951368248,-0.3803912417503266,-0.5516799372383397,-1.1425237356702427,-0.07573598860647848,0.026306365813489215
low_43,0.19458022701872968,0.14456394810096848,0.17018232935929375,-0.05701312154988914,-0.7992819336329785,0.10673290437792333,-0.823579421372946,-0.10698615324558389,0.709477689171481,-0.6219650353090534,0.15002201345013916,-0.22443367771947292
low_44,-0.37263545692596717,-0.3160238598980676,0.008821408516033328,0.1814411571756834,-0.5640682690651675,0.494556221596678,-0.7530413258118843,0.04758671263699449,-0.5560538716241357,0.38676964665144575,-0.31986018687141593,-0.07159384535645773
low_45,0.46222838519482273,0.21181500454186125,-0.06138107245311085,-0.2871824689929647,-0.338325901088945,-0.6352744506131396,-0.7124836768903823,0.4685514943403984,-0.5758358321654123,-0.08588859618572516,-0.4732894879925572,-0.2598026473141543
low_46,0.07113774190442702,1.3116364438086094,0.4727730742660554,0.9810121334027332,0.07345450948593064,-0.32249329886811007,0.7429447657636999,-0.2670721818352507,1.0039653462350198,0.021321175951242367,0.4040506654308718,0.327879530532041
low_47,-0.7023389504033273,0.5419371794840616,0.1734500654588933,0.8416745903026005,0.3307402507591632,-0.08599981413205555,0.19033345748754027,-0.5058446605658442,-0.6158669449024154,-0.014640256948447153,0.0667551448933012,-0.16120217719164695
low_48,0.020786107869137198,0.333650207465241,-0.0647484101897991,0.015031112318532856,0.3901568793527182,-1.0205886823072052,0.05330969714473814,-0.43324228915794694,0.29204797257520676,-0.424824336839172,-0.23632045199704063,0.0064351586515345414
low_49,-1.1018945647888885,0.14877295976441696,0.7183814317004874,-0.446895224191857,-0.0588146166692679,0.05574607775292322,0.40532799448689893,-0.7533534857716845,-0.3558827260014348,0.332325223663298,-0.24605773720981444,-0.2782866477697502
low_50,0.3607965812997245,-0.2210395693671976,0.29632399792414277,-0.3047903457022433,-0.5375926141366983,0.5858892862429618,0.24673095396838385,0.00872928278880855,0.4850207214705447,0.8177788672302627,-0.341508418193209,0.1644608893619406
low_51,0.10568308798173719,0.595170881766383,0.45430848928569567,-0.41952105883013957,0.7097769892092862,-0.012252760609733359,-0.5819449511715579,-0.6097956862289677,-0.5881889086733334,-0.23360507962233718,0.3292140024948979,0.32017363449534053
low_52,-0.4008985110380164,-0.7875377789001388,0.3590560818671419,-0.17887818683706064,0.6219423438810552,0.5122782526020949,-0.1384230992282492,-0.10480639698075071,-0.1138641959253642,-0.12851045739938577,0.05018111710727642,-0.0029791633011719654
low_53,-0.7260293121963536,-0.8741614365992648,-0.179782843276898,0.016711136386977063,0.09525781010745497,0.5241327894282493,0.07257710753701345,0.31796511830006946,0.08226727294713902,0.1176945426921093,0.7441905318565772,0.8708830320110026
low_54,0.3078403766961071,-0.0999395905897084,-0.022126970214655393,0.6035515369107196,0.6033589704054848,0.08208963671065819,0.22251826420940166,0.1590472526564759,0.2634477331798157,0.24646945299502923,0.3837825838041763,0.7818471542237481
