,omic2_tissue2_B2_f0,omic2_tissue2_B2_f1,omic2_tissue2_B2_f2,omic2_tissue2_B2_f3,omic2_tissue2_B2_f4,omic2_tissue2_B2_f5,omic2_tissue2_B2_f6,omic2_tissue2_B2_f7,omic2_tissue2_B2_f8,omic2_tissue2_B2_f9,omic2_tissue2_B2_f10,omic2_tissue2_B2_f11
baseline_16,1.6531305119344388,0.895209419164824,1.5856977542305049,0.8021876793619772,0.7231503977506092,0.1464967127209233,-0.1258645314062504,-0.12469632626838341,0.43482976361305375,1.3173947197797256,0.29546988446681577,-0.2424077259435876
baseline_17,0.271100782544497,0.11306729289995719,1.5966348655431792,-0.7635808511834229,0.028734676797707318,0.5270047800000011,1.0864371327258735,1.1132967075348728,1.0171739040086059,1.0009830146270808,-0.6395454797776762,1.515684440321909
baseline_18,0.8960140641454826,-1.1516310783066583,-0.7629737673621717,-0.6984987295586281,0.7595323376636854,-1.2332085372894015,1.426682887317208,1.1059253556634454,-0.926914208429318,1.1304234568589193,0.4175239585200945,-0.2588323666291981
baseline_19,-0.8675359706997209,-1.4916718171984023,-0.9694705605814978,-1.7261645700202055,0.9324954666727698,-1.5499105003024924,-0.5476392237078719,-2.0004304745603165,0.1003404599872686,-1.5144315825694763,0.8445139840513426,-1.1352852092586083
baseline_20,-1.864769047150268,-0.3436208990796786,-1.1423566251102832,-0.38248300783015987,0.0866272329721878,-1.0170744176097979,-0.7325817847378381,-0.13794610320130113,0.6217069562924931,0.7657736610842616,-0.9933437198031799,0.18504282286363427
baseline_21,0.5955213104578925,-1.2228817557072449,-0.08378237356193742,-0.3366016769668492,-0.3815868749013036,-0.23860011658890834,-0.7073489391715184,-0.33654697077243995,-0.5920702474571173,-0.34958384081483285,-0.4753880237582894,-0.6237727476036494
baseline_22,-0.9454906719849175,-0.008870389280815055,0.15459869679660942,-0.046352156713507814,1.1939311454874415,0.3961972682513378,0.7188771811487545,0.4105842312615273,0.144564964714836,-0.1938389858015343,0.7277587635019064,-0.8059295000850415
baseline_23,-0.8490342826831929,-1.7662421732142357,-1.509908736711576,-1.145468165235853,-0.2031002071773966,-1.138225587159624,-0.8687862397689444,-0.7594137769648222,-1.2842518468396653,1.0293009260844377,-0.6550290489402036,0.5025729957059251
baseline_24,2.133272355483232,0.7812441280836298,0.7153655315238243,-1.5428149131314544,1.328771597503876,2.363220141221706,0.6088424139033103,2.72477335921534,1.1038007504749063,-0.5667176597383322,-0.07570167813480146,1.4373904555598873
baseline_25,-0.554696672258535,-0.3596756239388874,-0.9575961728450153,0.20021599388388675,0.846952369731509,-0.9583407729346517,0.014163403251741449,0.8709377461883681,-0.025395367917070054,-1.0306743042710313,0.9428970300607459,-1.3369789771905032
baseline_26,-0.22779832325011656,0.95944427113772,0.5190589750818683,-0.675733470579838,1.9460639429874562,0.9783786677464138,0.06589507908558798,0.24718140659233387,-1.4433884125059315,-0.23386841712284984,0.7914130427912617,0.10604846138836033
baseline_27,-0.056957664742774756,0.06011981911015311,1.4206702567979828,0.8106733867071095,0.03819163557813904,0.29933432685548406,-0.33841576258968464,0.10572842644556414,-0.10984471026132561,-2.159624643591339,0.409565000209081,1.457006594758599
baseline_28,-0.3578593228785795,0.05314200362553809,-0.2877964996648379,1.1142571732908002,-0.3976109169762533,-0.5659441412504654,-0.48325228442365187,0.9029764548654798,-0.6928344692988255,0.4904447791740571,-0.48739809256462624,1.2172914661749332
baseline_29,-0.8218803172392468,-1.5125057816818408,0.33276770570458236,-0.47511846215369524,0.19282275431825907,-0.2085631277541411,-1.9016475520460576,-0.42172610906732283,-0.7433483015590625,-1.8145650995652718,-2.35386225744237,0.7077129451163425
baseline_30,0.4453376063040028,0.1661687654058609,-0.7323491353030444,-0.36301253060410366,-0.21164493230528955,-0.7524839690465254,-0.9420365902947861,1.9884041859213948,0.24291522373215213,-0.656149915035774,0.1489930719774473,0.3663251524937945
baseline_31,-0.28156141870202694,-0.28605592376003475,-1.7406389651653946,-1.5550667956031154,-1.4600932683340013,-0.036798314591973164,0.5240363895440866,-1.1266289299904986,-1.5393458078347606,-0.8140016447749931,-1.100145146615194,-0.7351610976787396
baseline_32,-1.5166957199637914,0.72696361252116,-1.122461081316165,0.3731496116087893,-0.5210300349192984,1.316828208059623,-0.5257714221441842,0.184075481347056,-0.23819045788787024,-1.1812874251582217,0.7641813317583595,-2.1903986938098625
baseline_33,-1.0096971667483612,-0.45669368399856275,-0.9376819798095731,-1.2189953579692803,-1.3016789462112612,-0.5840189802946096,-0.9293176045891877,0.03099586929142371,-0.18527579515928919,0.034931851134097185,-1.335691414243111,-1.2767576661249256
baseline_34,2.0467235831226747,0.2922839436315617,0.7579490420881067,2.464166925906648,1.2659889659276147,0.4370338393355396,0.09166885686404448,0.2701596043461591,1.2733528651252297,1.2690459179920983,-0.16266804272360064,-0.2100940672120203
baseline_35,0.03636577047216269,-0.2766476218274568,-0.8704734705410155,-0.3665489414429862,-0.3416336807411367,0.7972843060299399,0.0782152472505034,0.4861125696626574,1.0191783232205618,2.3918196484012966,0.9116035923473963,-0.7514541253917476
baseline_36,0.10970653067198724,0.6720577131800586,-1.2713738366700482,-0.565840851417506,-0.44189908167681197,0.13298476834512057,-0.9134638896690359,-0.35365039753266353,0.4713483394680957,-0.19109782160557315,0.8473549307752145,0.8753548863467914
baseline_37,0.3053372215996926,-1.9851581241859508,0.29349820464345305,-0.9355709195619575,-0.6810306208523649,0.20255262509278865,-1.855564400615844,-1.0771300055418183,0.36561483050884125,-1.2193571848325595,0.9582885004214458,0.6327346327518013
baseline_38,1.3160196743520716,1.8759205202846365,0.8698830451919243,0.9622412713710776,-0.5076934686488508,-0.4111924552145616,0.7399345774382352,-0.31935680234681535,0.9246103569751711,1.2291982286494005,-0.8957110962050068,0.24551904138257816
baseline_39,-0.4245786694631153,0.8306038475668441,1.32009285469247,0.4306450147105513,0.5468744655986939,-0.0035038981756364044,-0.2666927011937209,0.6245370291658005,0.37015525466208715,0.8490772799784068,-0.6668727903452896,2.2821509426640914
baseline_40,0.6232979842304659,-1.2353798888202576,-0.9490821083329645,0.7967162929403493,0.3082852528594842,0.14564229735984613,-1.4028796494469205,-0.26217789927174545,-0.5642364576572608,0.2378990770071573,0.7106489938599847,0.698660700373357
baseline_41,-0.004689350358000491,0.9709219313595476,-0.6618914171373788,-0.9337442229479412,-1.3477995239885248,0.09516879888284048,-2.2518635868503987,-1.9516389333489963,-0.02670740640244151,-0.17776572665294804,-0.0544939394809391,0.5523108596730886
baseline_42,0.15558579204526085,-0.37257963794831545,-0.4992505740841983,0.9357022118173577,0.6234582589203883,0.3028627023130273,0.45526137520639315,1.2913264702962386,-0.23732766276608325,1.3368556883793468,0.05340603881793345,-0.43948256903644134
baseline_43,0.689936007721391,-0.7531183814548096,0.4583241189997488,0.137279213107169,0.5646770412710476,-0.17798880319291246,1.964734872269917,-0.09495360492123618,0.5253826602619311,0.7059539651187258,0.19707508965561824,-0.6197096081627704
baseline_44,0.988976050047139,-0.4950795858520895,0.7728398305933822,0.6589083568167284,-1.6496517124232546,0.13348948094858443,0.8364877654226527,-0.0016898457267024596,0.30351966747118625,1.4503244043274903,1.1970875556094025,-0.1492149905235464
baseline_45,-1.6604803143054025,-0.30806682942203983,-0.16384243435233617,-0.6812281368885779,0.7086149068755627,0.7994228320323217,-0.07842747768688287,0.5761246729865946,0.0579013990716185,0.5832980621186405,-0.02515749877405415,0.1619377271658506
baseline_46,0.02526057329596088,-1.2924696589923388,0.4556932833573428,-0.3081877103252083,0.11947283337859864,-0.47550186142305134,0.43151436711925056,0.31003193495506415,-0.27772767371363,0.6795436347875827,-0.3221411485602648,0.4679702764937153
baseline_47,0.029107651546389897,0.26156626901460195,-0.3539808952992313,-0.7640947919153934,-0.97068418145757,-1.604288703802425,-1.4414253172484606,-0.973605961714968,-2.0492063236830966,-0.20737770263401362,0.19416826326430953,1.2595049383869283
baseline_48,2.2266199010062286,0.665705033550584,-0.5965490035609554,-0.43831040825650674,-0.5858526380777002,-0.1399988677192998,-1.4477567216022815,0.3720791555817979,0.24854637263431348,0.5838413920389586,-0.22859195171185212,0.12239946167593205
baseline_49,-0.7048513588184269,0.11521168128026446,0.2177203405083117,1.6400642560108754,2.0656867008752053,-0.17053516385965814,0.963645525917964,-0.1141985380199222,0.6985468321060608,0.8553410520690076,-1.056717218230956,-1.4253728815221884
baseline_50,-0.19777169050148707,0.5550948938075237,1.35474468078138,0.9108880210495695,-0.7308674481184492,1.569485356128781,-1.0820868913457036,-1.221382493240431,0.5892967763228851,-0.09272259592164799,0.11933208584993203,0.2642360191114248
baseline_51,0.25158412443489164,-0.25624193049004296,0.5365454039608586,0.7084228971992735,-0.7739368870163867,0.2620691887000622,-0.36451913061575725,1.4668128337840833,-1.0422471544615421,0.548801618820561,0.526324600076561,0.6014548025563965
baseline_52,-0.06998119908168789,1.8681753992507333,-1.308150814179205,0.11291414395582186,-0.43432060049484406,-0.32626446788331714,-0.9582936625017849,-0.7335929456013047,0.5496677890074073,0.27835715362488783,2.052317105919196,0.4585697979519427
baseline_53,1.1644586122316898,0.7658415295837637,-0.8177389764432258,1.1794159224394765,-0.8729836960825261,1.2788861972498207,0.25188451240787013,-1.4129599397654586,-0.1347311694881951,0.4457172665494852,0.2222799158993465,0.06077965028424282
baseline_54,0.7521768607087963,1.70021398450343,0.19565451321647803,-0.4523525875070003,-0.459110232392293,1.4028631905271773,1.2736898851485765,-0.1835470327841951,-0.648452636018265,0.21039182585027089,-1.5429075167350785,-0.0359034642818793
baseline_55,-0.07236158766594654,-0.9261240834279825,-0.09169129038268739,0.5725823310892948,1.8955481643218257,-0.062474497723206054,0.26827148334038303,0.06948576995338894,-0.510179878767016,0.9645722934217424,1.05101288541823,1.3958960562698597
baseline_56,0.895159785431613,0.7256218111349617,-0.05024963126096738,1.1394126280741186,-0.3359034715754721,-0.8437917698827667,1.5162306945614066,1.1686705243265194,0.7921845268830779,0.5216397744926838,0.9436379310393265,0.550302240431305
baseline_57,0.03748151713123889,-1.1859729653550972,-0.6481043597774965,1.3387659273801862,0.05520432078672417,-0.2765901948200563,0.2688473162393843,0.14710561353549828,1.0007443377330014,0.26803080416356184,0.0028328899230701814,-0.7036037213846446
baseline_58,-0.6316941124164287,-1.0335437721376284,0.3373581430553384,1.3659399315160814,1.3381537084904735,-0.571954923372336,-0.2567007698414374,-0.10095820695091336,0.9199585495504666,0.5580040055243392,-0.5186816747455832,-0.37911265541536676
baseline_59,1.5667445615613564,2.327385627817581,1.5118663100910188,-0.60232397532226,0.6161666909802317,0.020777160524030145,1.2485237700550698,0.30120543115527554,1.34908031815022,0.09228310131754922,1.349578378935107,0.3791644919085212
low_0,0.19731146876681954,-0.06137284748941014,-0.15233764068160582,-0.17207275204514116,0.7023919622453956,0.0325268480790547,0.2744079555688217,-0.3820704421336899,-0.030333450263187452,-0.08928773607330552,-0.24982562568941233,-0.3143902495545651
low_1,0.7395883033963224,0.3589563020853781,0.0009490789946975721,-0.4159835537512574,0.5433764493874388,0.040372324041789,0.6124554893869776,-0.23447064053913994,0.17753366119413022,0.2429719651722431,-0.6859051984388775,0.5616074383138222
low_2,0.2938591409667073,-0.28016177546479554,0.6262474765343458,-0.28319176990975325,0.6117951520430709,0.4376132490253349,-1.5727236414659065,-0.8173431994381073,-0.4871872286318321,0.03900246676413362,0.5137666495338121,-0.3081245166823952
low_3,0.19068415253485388,-0.3225917448617173,0.03640494216487765,-0.5964290224263916,0.18141914330887038,-0.14044364968782957,-0.0035174702588920887,-0.2298796434361998,0.43481095430111544,-0.5501178890187979,-0.14105651360410132,-0.7130392793807154
low_4,-0.24128465151304104,-0.3201494518651618,-0.15087554652185253,0.0036716164990629905,0.18878400538849915,-0.28910363584131715,-0.007276640388470034,0.47397509162852536,0.020918900300548562,-0.41907126823294605,0.4143853461357207,-0.10253348417065686
low_5,-0.5446306179451984,-0.2379135677614528,-1.148435820081449,-0.4250312369705892,-0.07337575832129745,-0.3845334538617225,-0.07158809837999881,0.701346956843985,-0.8745993473645488,0.35266122788203225,-0.2565305344299035,-0.028939226501832227
low_6,0.32267184697547846,-0.560500966323731,-0.32127195688300914,0.31720812998899744,-0.16909191000042015,1.0433503987003176,0.6434898692400534,-0.5965962483843017,-0.17112611867603522,0.03126694280968377,-0.61331538998478,-0.015266247654615143
low_7,0.21041632795175638,-0.17913998474600312,0.05366237123248182,0.053845344499147636,-1.023236492744945,-0.274920713986751,0.35437242918263573,-0.02418206161002891,0.18626765832410586,0.11205951273653639,-0.9026599263138239,-0.05314716320134118
low_8,-0.3420684958812898,0.7323106563757407,-1.0089489893553325,-0.34009718364531144,-0.41178630836607805,0.1927698446837599,-0.39380213773810396,-1.2592422029484183,0.580857361830451,-0.06351346610096645,-0.49174667014412377,-0.23024639575802822
low_9,0.33007055273355485,-0.4583555055717287,0.7954542309351262,-0.18727088129056466,-0.17131104993251045,-0.5869149178140447,0.4497334283867725,0.6190535733146945,0.5911226029197751,0.27056046809357126,0.44826603671249277,-0.05704646487127944
low_10,-0.34505491280349393,-0.6543621700090504,0.6088558884065018,-0.4559286516800511,0.16747482002231084,0.7963881857073577,0.7934814178965767,0.48540764461219915,-0.25658178932522463,1.3480175563837329,0.11667050231736706,-0.9621050680607687
low_11,0.28021545643951246,0.17465157714881735,0.11357374312683476,0.7055616671789996,-0.2026666129972888,-0.13765442454614624,0.420721214306971,-0.8243247013497602,-0.5602194535533176,0.15082837011919445,-0.8427784711715366,-1.0929937144971407
low_12,-0.13607727173303816,1.2911216030610204,0.3586364549713901,-0.019272880727337988,0.1986149913218456,0.31586350546499087,-0.12093574462475079,-0.5167135070000234,-0.3312207322278463,0.4090771938384369,-0.5304396689055088,0.6608747402075432
low_13,-0.3987331112163094,-0.5285548070882257,-0.23610306328962155,-0.7502812146043705,-1.167560857001085,0.37592703334209926,0.03971478049878414,-0.13631457283909537,-0.04285406318216662,-1.268394616763789,0.316988079624975,0.12621842812096082
low_14,-0.20717598686046199,-0.5729345045007948,0.21826972293543173,0.19893260272810576,-0.06673793715437695,-0.6771745291022994,-0.6274880508704918,0.6395982167615851,-0.24660945278947746,-0.7004959689303316,0.6095063828953543,0.9064805343394716
low_15,0.1420667516804883,0.06480154006228074,0.253853392855892,0.9184760831460096,0.3466875645141046,-0.43060097180621165,-0.1633374085857397,-0.05404108145273828,-0.19492203566392338,0.4540352188968253,-0.19596881361470006,-0.6623322607375981
low_16,0.6615049233254993,-0.05579472343670613,-0.09959626726687008,-0.3610651987755288,0.33847176396341794,0.24548024695690315,0.5778698240826362,0.07331232382766706,-0.10225874639014687,-0.09117121826331408,-0.21533635894404438,0.31430511840715886
low_17,1.352137325281235,-0.25084762353230117,-0.7344557628068299,0.18095187790705825,-0.1707885037585832,0.8116409531666255,0.2539854725759955,-0.31886918407119125,0.07641400976933631,0.09427605062705949,-0.7255834682842,-0.08288835525297687
low_18,-0.0299843618254086,-0.0478356913015763,-0.8201556137571182,-0.20076980072362835,-0.2581303074004401,0.3413372211422404,0.4233231162296377,-0.1396396346849861,0.35606987067274026,-0.40909952641607455,0.3249340049853558,0.8178776599589064
low_19,0.5342967268100548,-0.10957067218260515,0.06750401109281542,0.4874051945410951,0.05535166931522087,0.3874385065110057,-0.41961296238960644,-0.4468039418517798,-0.011743743619797097,0.5869634296973405,-0.903309534130345,-1.1230440911886077
low_20,-0.05138442199584535,0.462453097673589,-0.7589580018343769,0.3774815202367609,0.504798930867253,0.7202491461940804,0.5060253741311703,-0.786002946998319,0.03476248227669436,1.175762257429258,-0.3107665238932295,0.27776634494150093
low_21,0.5002930754991854,-0.23562349282235742,0.6327818426046748,0.6126538690944878,-0.42649992321668095,-0.6025246729623743,0.23372059595383282,0.047035425249183443,0.1665293527039133,-0.7367284743349577,0.301291318552715,-1.889500591419786
low_22,0.5054862028149117,0.11811682232937101,0.24005026210408534,0.15985308916905483,0.5172018855356633,-1.1326319571628378,0.33241190836089074,-0.034475587538324505,0.2568077015211794,0.4669307227738695,-0.03779518019052529,-0.050269380911138764
low_23,-0.49120019355983946,0.02076567644722983,0.5803840192692069,-0.6451689924420723,-0.33403250032172055,0.023842855380390677,1.0529149303278167,-0.07840922982442391,0.256770307883801,0.08738382090749146,-0.1907933400652443,-0.6431545735084144
low_24,-0.0807485909570213,-0.41197514390715856,0.818928546794732,0.43631780328344205,0.1393624580386325,0.11391126672096924,0.2530769907360733,0.6594356875241643,0.1769400862016588,-0.19150092866499974,0.2706615220869604,-0.6577630671416167
low_25,0.4465043356325872,-0.0029200424056406143,-1.4418576434055035,0.1909805962896854,0.25509810019217394,0.11476668890628441,0.44320966850448085,-0.4604669033021035,0.254738035570629,-1.3077734349793262,-0.9209274538392962,0.34021204976784025
low_26,0.6965792933317684,0.6181738951304356,0.19746645796795728,-0.18483432967232025,-0.05852953441979002,-0.1925510007954429,1.2293304126502702,0.46330678919177887,0.14426529763486173,0.5075043895588386,-0.13805650076383766,1.2002844323379989
low_27,-0.4544649705629796,-0.5945757696623307,0.01278281392512759,-0.21381088790990724,0.20639928340727645,-0.7651855588038204,-0.454927921144,-0.4611232723239177,-0.7121414018570039,-0.238190961234489,0.058449048737659146,-0.35850736923214876
low_28,-0.2448274098513249,0.2436405836259487,-0.16338199383378532,-0.7600253938352386,-0.19550149563421063,0.13846954097701025,0.7213314269707765,-0.39124379911466745,-0.1895974721659847,-0.5862342773736351,-0.9152487541629851,0.5448986904908999
low_29,-0.042824061290059175,-0.13173002349683263,0.020134468610335857,-1.0731876043889594,-0.029396057174194728,-0.23328545377018065,1.3366414335849248,-0.7680281266147829,1.1194583571651133,0.6090403211724493,0.276948409919887,-0.05156383662966379
low_30,-0.8909160900992779,-0.0773931415748345,-0.01408603391316585,-0.9250457322759057,0.08894759003275882,0.3652608189925701,0.32722571664589306,-1.0041084090113692,0.5443264248327571,-0.2040886327608834,-0.10768251584924503,-0.6524016647230741
low_31,0.5009758733897018,-0.4524495805847154,0.05284008428864572,-0.35460622574204675,-0.0003470226344632889,0.19293691870220003,0.36001946708794474,0.27814928244309506,0.562175444402871,0.7276180924494886,0.49466002729438235,0.46702969586283566
low_32,-0.06670868378602275,-0.5516547568670483,0.7652130911139852,1.3203490187645583,-0.30085759499216713,0.09062178545540736,1.2017528329093765,-0.20403815280324286,0.29155945181701814,-0.6467939561263089,-0.3461290030568453,-0.34043772989848486
low_33,0.35174446338205634,-0.18796832314812853,-0.5315805045975937,-0.6791365489950939,0.047150725980083394,-0.09415177367340663,0.4716523676742407,-0.46131566159531245,1.0431959678442817,0.7623436888486919,-0.6969476068116807,-0.05538637018230321
low_34,-0.2881449372782985,-0.25477846802168025,0.5769116226974844,0.8599362357840036,-0.135252125766866,-0.12843511713848285,0.18307405440572494,1.0362439555575973,-0.9451278396466056,-1.0911668295864696,0.6180116637868992,-0.12024370237509124
low_35,1.4025962220175923,-0.5214455145443253,0.6966270807091254,0.4021965747698375,0.1760034277705594,0.4666758398338232,0.22661928132254652,0.3093655270068593,0.05307465948666593,0.21816453655522533,0.28928318729109104,-0.029109176193244896
low_36,0.4543337503845882,0.0324505001699311,0.6986922350593946,0.663846259156151,-0.4570571522268417,-0.3386421315925453,0.01367532650681528,0.10184907307181097,0.06795920502001959,0.6293960751880787,0.19558175925125526,-0.34021408272735254
low_37,0.35056227871533574,0.21674559208347977,0.3744620210803752,0.22797092834696397,-0.049088089762447294,-0.3958688197379821,0.2753839561264967,0.4545380077516694,0.5335062176200323,-0.6374259044243625,-0.09858967131388263,-0.7648314700818459
low_38,0.4042777056662086,0.1853495266512532,-0.6315356374494187,-0.01772864591672776,-0.45777464191465045,0.030106191650185927,-0.5986395990527406,-0.08310229969063054,-0.6441666996140751,-1.1283650857971599,0.10232368296152576,0.14419450204139664
low_39,-0.47000268293289316,0.5797186680667662,-0.39834093094313,0.08847102396917561,-0.1395254754875435,0.5144596214992417,0.7186456263943294,-0.694751606991061,0.9580915520165315,0.3072223711038505,0.09753641386114305,-0.6060291968838494
low_40,0.43902329442011295,0.14343198647081923,-0.03872599313685889,0.15145366287776513,-0.23225343791059913,0.8466369706923563,0.9161595277072545,0.20494253499943596,-0.009566797628140795,-0.26193693286906905,0.12978589985326378,0.3716598493058067
low_41,0.9924975831785506,0.2741537365566458,-0.42060190251980983,-0.033871433937642935,-0.3197153542014408,0.8054726240565276,-0.47594130786960875,0.04810774521420748,-1.11266337300531,0.06327508816847933,0.6826360612484328,0.22758154849156798
low_42,-0.9934271636362293,0.30572736322912386,-0.25510296139411087,-0.5591162711240842,0.0663887521287498,0.4872174384222148,-0.12644067938528905,0.07423078496063532,-0.41006547855378145,0.5042320975129525,0.06296692288376965,1.252076244309968
low_43,-0.7556587654690874,-0.23146164264236196,-0.9667403855150685,0.49380889583445636,-0.2165008179297165,-0.3361710128515979,-0.20438904345880568,-1.2290843126417619,-0.022656734017162058,-0.16352296841754702,-0.8136355982106577,-0.592278359811413
low_44,-0.2632104557664924,-0.1358536096984997,-0.010481484930491315,-0.379628978346246,-0.465021389721226,0.22623787644315824,0.08989636299142299,-0.12647220170872453,-0.6975024536445283,-0.09156654602606608,0.22509707417637953,-0.3126078938530117
low_45,-0.537952110310226,-0.31138989976547116,0.2131806194016718,-0.9331828143726592,0.42662884291197917,0.9136675863197371,-0.31649656878390997,0.1995415349996102,-0.12928145994511317,0.19363531776034315,0.5109922014300874,0.8873349020520058
low_46,-0.03069140230619126,0.4941100696334544,0.6315092827487744,0.6830740600493764,0.5296396660577577,0.7991016216804351,0.36530402534784195,-0.0410504322270557,-0.2597219100809427,0.7551363405848617,-0.03917927903256292,-0.6528330125535365
low_47,-0.8554895496704639,-0.19046414305403064,0.26684394243125414,-0.5357316631849302,0.1751422582214951,-0.6751736525664896,-1.1208253593882962,0.1711945251362932,0.34860807237626157,-0.6734743547328922,0.04762107592817795,-0.5524576879989165
low_48,0.45282406285302823,-0.34648574017083755,0.2428463433130435,0.2233997700349423,0.14361421117178513,-0.01735029174763843,0.14836408572862597,-0.25142864776988794,-0.40092997632318317,0.26859238723405715,-0.3635042004404219,-0.41925721456299764
low_49,-0.9595842515125933,-0.6573677941341682,0.8058543793189654,0.5378714107244289,0.2442780036024871,0.6265279720187742,0.11742299929274531,-0.12184571744798406,-0.5484350017890288,0.4268389068522491,-0.6513395418952148,-0.11594525448042947
low_50,-0.27893077008771844,0.35655605955485065,0.24312999322641982,0.07056658322694974,-0.9489922226955664,0.3235817893340736,-0.30428838222744553,0.8580552906586242,0.09968134354339821,0.1462462486487237,0.0800191954758412,-0.0786629912492245
low_51,-0.382795347648606,0.5996014596370004,0.7599450547296418,-0.28122412814804293,-0.6568652023812999,0.14543907854692165,0.30816114296931824,0.12228413133691911,0.8668702127749373,0.4552345311351226,0.2774658563351844,-0.21114499757566005
low_52,0.2673129984685939,-1.3019655641406696,0.09046471543841177,0.6805712914634068,0.1627720223357073,-0.39953352564552885,-0.5084322767660547,0.6141572891391499,-0.10124051154285502,-0.5449672861847796,0.16427812756610513,-0.19649720250137462
low_53,-0.3330337007802349,0.5152565994964601,0.09835342272953329,-0.3683325041685938,-0.5966469588041113,-0.1602142429897671,-0.12586528371062583,0.22809072810239395,0.3753810977748102,-0.1452836663531387,-0.006518235704148858,-0.2442853047599387
low_54,0.06478941236165767,0.5474834026106333,-0.21181521680545445,-0.8407032844908059,-1.1980711717763184,-0.6041642555618785,-0.17438190133928874,0.6522516025220501,-0.13445512596379128,0.6086589136779254,-0.19995009787169457,0.2940761995610991
