,omic2_tissue1_B1_f0,omic2_tissue1_B1_f1,omic2_tissue1_B1_f2,omic2_tissue1_B1_f3,omic2_tissue1_B1_f4,omic2_tissue1_B1_f5,omic2_tissue1_B1_f6,omic2_tissue1_B1_f7,omic2_tissue1_B1_f8,omic2_tissue1_B1_f9,omic2_tissue1_B1_f10,omic2_tissue1_B1_f11
baseline_37,-0.595426004402044,-0.5631887588884638,-1.3036458823810242,0.01623588481330794,0.06738786155244858,0.8008617276083603,-0.7929979308703281,0.40045144505573654,-2.050487140383183,-0.18521652474247918,0.5871080769131662,0.7145333814716531
baseline_38,-1.5401418296156721,-0.5179286893994944,-0.19683779397611387,1.2903733259316332,-0.9872199998043989,-1.7372387843614499,-0.6699143580833284,-0.768496315557458,-0.46400374442236525,-0.0028440430304044,-0.36628293607935103,0.49129619480065956
baseline_39,0.8319048145103853,-0.5559390006569604,-0.5851002295920567,1.5839769606269216,0.6659760978928667,1.0117343854803522,-2.1716717989330094,0.7719097723648785,-0.3462288106584791,-0.29463205533877607,0.7620502384199709,0.8358731769046072
baseline_40,1.220719297659765,0.2820242584597815,-0.7268962734427259,0.9748386400529389,2.0090900896004986,0.8904983737224079,0.5233797593239178,0.7667345621285206,-1.0929413003423898,-0.6518605648772983,-0.5324741369291768,1.5636822652120936
baseline_41,0.7979584585853533,-0.7731470739405721,-1.4404074196901562,0.49031715018272903,-0.851366273529121,1.2488525201730787,-0.3357031736580267,-0.981787902727573,-0.9322023429990326,-0.17108327612212298,-0.26953713174462407,-1.087770201057637
baseline_42,0.0030379916469210747,0.26233045883789585,-0.4839130052123291,-0.8324370060415114,-0.3492826594397465,-0.32538196205131753,-0.0947727638696488,-0.18706653284165972,-0.41259789587631673,0.41167333400402306,-2.262566539515449,0.29474844566321395
baseline_43,1.6558323646291129,1.4822357531677104,1.0991582569910188,-0.1864166396377515,-0.2989026583888802,1.0523762928000147,-0.8812018449258899,-0.28348095725286493,0.41329826585368196,-1.680294514781939,0.614709025877837,0.9395132638571206
baseline_44,0.06876268438088434,1.1571138279623574,0.0422246053859196,-0.3491548242783035,0.37261086729213194,0.2548032962982892,-0.1896486871542565,2.0383623867546716,-0.2090171230797015,0.529471579273209,-0.29394083186998016,0.8086324892957466
baseline_45,1.0401531738004488,-0.15799691540569588,-0.13441639803149064,0.099078059016829,-0.19331199283489206,0.5072523866170883,0.03582032114314505,0.42656579619645113,-0.7483094376139625,-1.5140021758747912,-1.4531900573040333,0.4047192523182632
baseline_46,1.307826073987078,0.05603129213260541,0.3854332811731812,-0.19775429287980975,-1.0779624424092182,0.699270048671889,-0.8512668762299178,-0.39256765071495314,-0.34212195291939884,0.9152741547829719,1.3090024473363697,-1.6468440581746042
baseline_47,0.0009882967128090202,0.16212324769208844,-0.8161618074570122,0.4098400375030777,-0.13668862984076466,0.08580940459961527,-1.373386637321351,-0.4143687005906903,0.4319493551388264,0.12308503406121901,-0.10429294198150214,0.20479480672680464
baseline_48,0.18136625409834478,1.0430826479852449,1.2273706436865062,0.7800867031491409,-0.19919336549603298,0.11417981840457793,0.4371447268226618,-0.11529743485762342,0.8910911704624112,0.6849286793435364,-0.8513768336912976,-0.3770919714236352
baseline_49,1.818248203295746,-0.4442185336567908,0.18957364838315402,1.011425904190602,0.22891453354777244,0.7570129602327025,0.8301353206139747,-0.18466639241127147,-0.3217668500077484,0.1813589020484706,-1.4756289371523559,-0.6435251567641516
baseline_50,0.2859559980632632,-0.3902180157295598,0.7868158427597517,-0.662548902353329,0.14899056285471834,-0.5185694960323758,-0.5664699637655074,0.7489883104692668,1.3596220823988834,0.7205000219898599,-0.006202063344039095,-0.05256541591567392
baseline_51,-0.9960615853059631,-0.49157667741246336,-0.4689356633353262,-0.4142762178397414,-0.3800964538152198,-0.9462274715536931,-0.04512052885465747,-0.5984104755107145,0.37359932239292387,0.3898429023515876,-1.1669514930945852,2.197937189877476
baseline_52,0.7478234350767975,-0.6507174171779418,1.0163779870064642,-0.3334143373796997,-1.1314479344771002,0.19230912200217248,-0.4548358074956135,-1.5589575057523348,0.35875526553924597,1.3703118902392417,-0.6160435759203359,-0.7984276662490822
baseline_53,0.47708696599383404,-0.4508695112770251,-0.007238839057361862,-0.6762788010399812,0.4247484168228697,0.5900238191001284,0.5372488291205256,0.8935597600435626,-0.41485752506145623,0.5292238130100756,-1.2351719935411347,-0.25871253561633617
baseline_54,0.8000348448777309,0.45344574591984343,-0.8113324573321284,-0.04715127812034623,-0.0906204445876357,1.4229131079839967,0.39856526666461634,-0.08329649758519508,0.14188616335531992,-0.5387440943128703,1.1341754157309716,-0.918456167088659
baseline_55,-1.3921856328346212,1.6966326895011627,0.3384859033806055,-0.2726651750856204,1.0144428071426834,0.9841990606782163,-0.16452669550561108,0.016964746721701087,-0.17842149681062414,-0.7621312100134979,0.6731299850577626,-0.05878064255500291
baseline_56,0.2321852264757233,0.9638797277653152,-0.4668035300236742,-0.32948947158045006,-0.26714030938376937,0.188415679752904,0.6491876012972957,-0.3708042207956023,1.2301896143775155,-0.7164480703420743,1.6102483187900225,-0.8008881351822942
baseline_57,0.2101719015189063,-0.6557850592757606,1.0800086068258765,0.1934074611095201,-0.2664943351109792,0.5941881158226546,-0.27783253207847114,1.3785678121409606,-1.1641073167298026,-1.0665000573472243,-0.25918679769300695,0.8430218088112441
baseline_58,-0.2243725934704904,-0.4322370524747419,1.3215128887440808,0.31864049211388934,-0.2144162660651052,0.1391911294508797,-0.4184446997521667,-0.050482516166884636,0.35931155249005625,0.47961115182452435,0.637791399964291,1.287791782223574
baseline_59,-0.36161165838635523,-0.3140406953811784,-0.5183610381611522,-0.34409858812858246,0.23486737858625711,0.24372583208106247,0.9651582897271199,1.4625639849912022,0.4005256399753212,-0.5203810465739388,0.8540642387393856,-0.3654113534734201
low_0,0.11064205749609567,0.5883847648255934,-0.02336621201758581,-0.3531186817273281,-0.552805434701118,-0.2827630634479002,0.8180657490809247,1.4685604634879215,0.7644465876606021,1.0579149808401733,-0.5453990169841656,0.2320425838773245
low_1,0.009394427117013056,-0.2956037891746944,0.163355508932108,0.4995316457340674,0.10019269966641768,-0.1165078872814333,0.8093204130285472,0.12387466288735764,0.549239518391101,1.2817138068236615,-1.0968143298676167,0.4194410890991021
low_2,0.02709453331930837,0.07582320473728897,0.48410844793990393,-0.8843752446565926,1.0348171746386816,-0.0741723208991978,0.7898681942697632,0.18953311737015252,0.0015398832893781128,0.08235361231859951,0.7184980742013951,-0.3888897514227985
low_3,-0.28183908807730207,-0.04143878752880184,-0.10926602737209604,0.6501604776103772,-0.4026271195771,-0.4281841828836253,-0.5421608237861921,-0.3804599869269248,-0.5150229552577853,-0.5308345504014309,0.5861113383578954,0.3102358901756853
low_4,0.555379271568835,-0.6483326996277035,0.27810935439073525,0.4267713897055613,0.03231693320472077,0.48480317127503086,0.5580498304112312,-0.01307234805903782,-0.6531732118200343,-0.1824775387111499,0.004426526630680877,-0.3403720847341493
low_5,0.06698896954745646,-0.0309599550598894,-0.11483324524959933,0.04761353052198858,0.21192861702372992,0.07980951654113654,-0.24594587496791173,0.3342069692711993,-0.13502774488754285,-0.9211692600474709,0.3098342650142214,0.31535457337706013
low_6,-0.34021626444399183,0.4258038485620615,-0.27379989965518425,0.11943466375208149,-0.4599884322157951,-0.7914345668281868,-0.5826496647687874,0.2290712804151613,0.15386120249978527,-0.21280446210407483,0.060654572975396816,-0.47309780227003434
low_7,0.44268594238133924,0.47673792386275954,0.3326771674790057,-1.7047691901077429,-0.15654629140632328,-0.11773187277442129,0.20187274119077459,-0.9446437895362629,0.1503877716072782,0.2872791757578898,1.3648453729852228,-0.6225123282464309
low_8,0.46247532461197444,0.06423165913222098,-0.6781316567077864,-1.0331218520038103,0.8044113736905768,0.6594372799016784,-0.6365965572810443,-0.7564873451202557,-0.2657475071097969,-0.7236834505446793,0.20042740650586977,-0.754258095645569
low_9,-0.6263249125849312,-1.2484970219925042,0.5716227263857493,0.37370960162546274,0.009346954847261326,0.09630097694132655,0.1324672969808605,1.2340839792291767,0.19083422962529858,0.43994694356497377,-0.8900442463433971,0.38880072509554386
low_10,-0.2991388723466547,0.29039410139632965,1.1081588457910956,0.261982870280039,0.39066876907776005,-0.22746119553437705,1.023047243600544,-0.9964608692605088,0.6764374877195328,0.7088620768001525,-0.5177949085748494,-0.10793825394531228
low_11,-0.3084162612531868,1.021120206110702,0.10973753769466657,0.5685963476800718,-0.5878532353115844,-0.3905781872266649,0.16433488739799615,-1.1110782601513702,-0.3187207970675029,-0.09811144504145626,0.031724971153958614,-0.45919359782643215
low_12,0.724473609273551,-0.2260425684954476,-0.20916737115303416,-0.10039555094997889,-0.35287233122825423,-0.29855443811674315,0.06434951868709134,-0.1816849017954452,0.48882056769831356,0.2658195020859272,-0.6036419916170259,-0.36157657419737044
low_13,0.4318961596922769,0.21801325560384813,-0.7748260541443281,0.6350678361185199,-0.05645676294977452,0.5429829476027039,0.42991746697904626,0.4265504549379489,-0.025841081645852363,-0.24155873826241941,0.06507068346933616,0.22062462485999115
low_14,-1.30666578544836,-0.07115990490460349,0.12177733982930414,-1.115635153851513,0.5892903629236154,0.2621462720885253,-0.09604559886428507,-0.3278897763809378,-0.1463403676041185,0.3142967639630442,0.03881131710338061,-0.5676966896895203
low_15,0.18655501300195934,0.03454782957931484,-0.6234950743753752,-0.39405891895587275,-0.9558979144547923,0.9046037200562717,-0.012962820272946807,-0.4114430187199465,-0.15002951389925187,0.35747682510999174,-0.6126569367325603,-0.6025839909603372
low_16,0.5668211633317968,0.01971011210866895,0.43454770665706255,1.1655190145456489,0.10999811831746217,0.34410504847285034,-0.7296319177611024,-0.25755261722197054,-0.5664332771870512,-0.007592926146502899,0.34863667209208277,0.28273430746258754
low_17,-0.09137401608296879,-0.8566149189376806,-1.0728934259777367,-0.6466469698713415,-0.524766522079517,0.27087865324745974,0.14115893207507715,-0.5054623572146084,-0.0467260361895226,0.6359603590999486,-1.1099584989601565,0.04402335267153836
low_18,0.52059487567872,0.574282092221881,0.7584127262447438,0.5753469367679886,0.8256340544286473,0.4513432125887024,0.12542704987278783,-0.46071252539693613,-0.9514282533380625,-0.8286431612675929,0.33975491834065374,-0.25780772197383134
low_19,-0.4769767939151139,-0.325982327177871,-0.27807194772277116,0.19127123242151786,0.3896728334301434,-0.08304988608285949,0.5573792924337638,-1.0117652002075783,0.00028221682651676574,-0.13762681612271982,0.09571926807303505,0.1105302578957878
low_20,0.8627569776759382,0.29267428112954125,0.5838367597058822,-0.6780679388019913,0.7605110674402668,0.6480158052645358,-0.07148853432741759,-0.309305255006363,0.24444756959692263,-0.3734535143061861,0.5486325166101775,-0.0013561139559709384
low_21,-0.024636695070029996,0.6663829075920658,-0.543986792445109,0.06517857321541075,-0.043644239692849335,-0.09733868209756723,-0.2763091487158618,-0.235902819520906,0.3968970184213134,-0.7644769864637615,1.356202807262282,0.37981981175553614
low_22,-1.1337120014364563,-0.15605821475632578,-0.06366619368485843,-0.29746716373174836,0.3407856324821377,0.10926595253852284,-0.5813379474056243,0.06696030107088415,-0.9264007817453273,0.4109762293817862,-0.22217168719839925,-0.5527567909427645
low_23,-0.14585369706285578,-0.32392486619276856,-0.7618067782317759,-0.17963513420047444,-0.5265472133416383,-0.34970541966263,-0.7108653222085424,-0.5625590371343284,1.0151072841127216,0.3435921651466985,0.15485897056458225,-0.2717017276178282
low_24,-0.9707628476902672,-0.23428982874298626,0.2743740696120721,-0.4987422171688828,0.2294574584081098,-0.24866255883153032,-0.015311155769791519,0.8969548139996762,0.0335340073796005,0.5404737590213379,-0.3114007664313837,0.7966113621236998
low_25,0.5124923190248143,-0.9769803281653107,0.42958469491825174,-0.6141160721895357,0.11332508284960556,0.36219304144066233,-0.018183496070891075,0.44732084568311686,0.0831408650556245,-0.5902660806668752,0.13152570899510263,0.21438559972577373
low_26,-0.19672787614454268,-0.4634372435739697,-1.014336492256737,0.12834373527084814,0.48932384908872606,-0.41543123845385366,-0.9790345314623204,-1.0390705913793965,0.6834931424456985,0.2520430421898281,0.5473551954219076,-0.6131734542575659
low_27,0.4480839086097328,-0.274368932422561,0.2511273451739955,-0.7973280556537135,0.30056608790173817,1.142956230498026,1.3428533277884365,0.5372977145608976,-0.13236122472608555,-0.13808944849885366,-0.38739919236926956,0.9873559875598966
low_28,0.6620330710768705,0.47695038804972184,-0.4467203293700908,0.04249086394041409,0.45775616070790787,0.11813699240648869,-0.015026235560137284,-0.25999533643815376,-0.7831476941449975,-0.3746622793750093,-0.1525426881292131,0.8441715227559786
low_29,-0.341703520575345,-0.13183473947774058,0.594447484073972,0.4957464824511575,0.0964431969705497,-0.4136629450187875,-0.3365712920546192,-0.0893569137558136,-0.31739658548956434,0.17927710679585526,-0.07267844241116594,0.6271180850394751
low_30,-0.9611782661387653,0.24949220119921892,-0.6536481043923773,0.3621429363028334,0.326572130880538,-0.20139037411652277,0.20576674900136058,0.19036331750481736,-0.1066172604584279,-0.7557843125197423,0.28070150829999724,-0.4907845656873466
low_31,-0.4025237969527379,-0.3857278903815559,-0.5133810787279743,0.8320791557373426,-0.0598398449655958,0.11331096644215613,0.21094858248339846,0.15651041102298913,-0.15399536310858608,-0.4758574065024979,0.548676272489765,0.10136545070289804
low_32,-0.12221939580574731,0.31480250084789835,0.13285155821895733,-0.04189028486980298,0.7228395418615612,0.8505099662312006,-0.797553886880294,-0.07017914002174756,-0.17751231397406153,0.6070933850665775,0.2983811703706287,0.7193383656253183
low_33,-1.0149957467085775,-0.6221155295733081,-0.10973734836504256,0.45414992843085683,-0.548489718020705,0.13499312203575686,-0.5099695419170518,0.3027437090125228,-0.11533177575080825,0.038918705655351375,0.35075067502117363,0.01411440556394799
low_34,0.8084788072369796,0.8524582854084168,0.5703294866217761,0.08802133814869716,-1.2802056727021667,-0.1627073588573358,-0.07211617603152293,0.7833058111732083,-0.05577357053479495,-0.6356308395267751,0.4407911110124947,-0.2432538784635251
low_35,0.40928014818148367,-0.7823045000324497,-0.1807563583933479,0.3871976021137169,0.2355068841729548,0.7076576598359936,0.5539411478567502,0.5673497267077923,-0.12787606346101846,-0.4301471960462384,-0.8103223291832177,0.5837873360031649
low_36,0.0008522323763064786,0.19807528356766033,-0.29683401349881644,-0.03515666941048557,0.010125594613443234,0.2974719127536748,0.28912417386907224,0.19144940039992314,-0.9106644020281544,-0.37866364446032014,-0.5338512862157812,0.39656205742761014
low_37,-0.6331244228655375,-0.06627107771011038,0.29395265235978096,1.0347099658372254,0.7314328010049873,-0.3731184926390487,0.10791213872678211,-0.2695880430959495,0.09983004091479318,0.06800450684684692,-0.23204397026625434,1.0957042980319633
low_38,0.3165043344279671,0.06448050258911284,0.26591695489333816,0.7889779720133643,-0.5989605791541549,-0.5667494877678683,-0.7374461513108874,0.040610744849929784,-0.386502968463526,-0.16424020189500382,0.28118834034594814,1.1703444031270764
low_39,0.19760924620565437,-0.29984020141774476,-0.7032063938476157,0.01378445106434493,0.30242541967519826,-0.514817783548287,-0.19739742726822737,0.13396339963737253,-0.004694393794985255,0.7185118209096673,-0.24813320187292554,0.7591275961147711
low_40,-0.08729231347209677,0.8696670557874262,-0.07445016577817556,0.0962110686950853,-0.6498143174352768,0.5733051064533796,-0.7011257685404496,0.12963873955752778,-0.37638378358911906,-0.12970833669092685,0.934698821133644,0.692959232770804
low_41,0.5154465877023003,0.2457249865730976,-0.411405308468069,0.2131730084838561,0.3807938857450183,-0.43722998338819374,0.14652165058168157,0.03541872194572233,-0.0049129058637158406,-0.5852339569204131,0.6640353795922301,-0.3682015326842756
low_42,-0.3925744926528243,-0.22997563439528235,-0.07220011477167494,-0.14082529858206672,0.0706869255477798,-0.5483991568565961,0.26964009070302,0.23723985996821972,0.02065000976500992,0.8292939206041273,0.24672571280163894,0.17426005988198923
low_43,0.89822060147548,-0.4522063608786212,-0.396609327376959,-0.3169699428303705,-0.23533247748989955,-0.13551821870721698,-0.8535814890165803,0.8239434561743372,0.5876846812847539,0.0847476693663024,0.27650860485472273,-0.36807168907911075
low_44,0.21247324427216818,-0.2881776984590825,0.41880080225757216,0.18246615205303918,-0.9993277223939239,-0.11971828678598331,-0.4919708852082902,0.3938232833305054,0.3206649605898664,0.2876676977747846,0.6667446026579418,0.8475497721246243
low_45,0.11020456587514607,0.12353300686889622,0.5603529116091277,-0.1664740770423547,-0.3950396745019696,0.1865942326575508,-0.204668244922097,-0.5536031553877425,-0.5387432194307575,-0.40228108476600355,0.04054162929641966,0.25009602780756834
low_46,-0.18310127333875437,0.47132640483859806,-0.17882445998499083,0.16804756428112613,0.5266361495725528,0.36348149807731417,0.8272733956348656,-0.3732019288654976,0.4878689736082677,-0.8270891258198307,-0.8918083291734543,-1.3765565782295157
low_47,-0.011476801223975758,-0.09043898626138852,-0.052819762888936035,-0.11611007769390036,-0.7177789260778221,-1.324791180096199,0.2196433545214808,-0.29228823999161313,1.608700933600957,-0.8815362924400925,-0.5698081610124388,-0.3210049620348405
low_48,-0.0669628723288439,-0.41850643601414783,-0.005515655406239943,0.10810607388018707,0.8424729016466695,-0.09772221388853017,0.44389432698571224,-0.11396572602750239,0.17626191566931143,0.26564394403161,0.1474216639241019,0.7538263529018281
low_49,0.690241627778749,0.6383626899457754,0.060313731679286005,-0.30589382947176236,-0.38900721047480136,-0.21290349812473863,0.1553285570312356,-0.12251581891515992,-0.33434788825679684,-0.47800534201520545,-0.4860095945077087,-0.7380515923335
low_50,-0.08429446457090735,0.03372156236154871,-0.6037988588090057,-0.3304603207139344,-0.3649956716479872,-0.9609863419140205,0.512379717580886,0.045107604143552964,0.22918983670278037,0.5990887403652938,0.033450869570247115,1.4299349998756103
low_51,-0.7798785308315863,0.38892248796277507,-0.0260374151113017,-0.48880240745404707,0.01940214502322923,-0.6663165455681117,-0.40287147744629453,-0.35517691135089846,0.17097447297170448,-0.17999647833516677,0.38831941656020236,-0.09480851657209484
low_52,-0.3812037570388908,0.41064060016009446,0.320052834399802,-0.42404953556059327,0.4673255293102333,0.2888173944944438,0.23840525608764696,-0.49046453177414495,-0.6093667811175635,-0.49601297684337947,0.1692814635163796,-0.26141085977465506
low_53,-0.3845449338798252,-0.5060339386534827,-0.3561391193779021,-0.20268299437673426,0.1222360688062772,-0.8422658196915388,-0.60218456773301,-0.136029244866189,-0.5253055044884907,0.7363966304053132,0.29172236674111474,-0.21523671319706197
low_54,0.08737652990566225,-0.5747183323359124,0.8282105509425128,0.41829928793349574,0.27001602670398095,0.15811257397306305,-0.5086323147894896,-0.8060114416198131,0.05102499272297575,0.16174353243109152,1.2727999909507626,-0.33297110050950235
